sc	cs	s	cs	c	cs	c	c	sc	cs	c	c	cs	cs	cs	cs	cs	cs	cs
40001051	圣诞喵服	clothes	3	2019年圣诞节专属（30天）	-1	resources/item_clothes/clo_105_1.png	resources/makeup_clothes/clo_105_1.png	1					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_105_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_105_1.png
40001052	圣诞喵帽	hat	3	2019年圣诞节专属（30天）	-1	resources/item_clothes/clo_105_2.png	resources/makeup_clothes/clo_105_2.png	2					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_105_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_105_2.png
40001060	舞狮喵套装	suit	3	2020年春节专属（永久）	129600	resources/item_clothes/clo_106_9.png	resources/makeup_clothes/clo_106_9.png	0	40001061|40001062			1Ω150|2Ω180|3Ω0.08|4Ω0.08					https://qiniustatic.wodidashi.com/pet/itemclothes/clo_106_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_106_9.png
40001061	舞狮喵服	clothes	3	2020年春节专属（永久）	-1	resources/item_clothes/clo_106_1.png	resources/makeup_clothes/clo_106_1.png	1									https://qiniustatic.wodidashi.com/pet/itemclothes/clo_106_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_106_1.png
40001062	舞狮喵帽	hat	3	2020年春节专属（永久）	-1	resources/item_clothes/clo_106_2.png	resources/makeup_clothes/clo_106_2.png	2									https://qiniustatic.wodidashi.com/pet/itemclothes/clo_106_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_106_2.png
43001060	舞狮喵套装	suit	3	2020年春节专属（30天）	96000	resources/item_clothes/clo_106_9.png	resources/makeup_clothes/clo_106_9.png	0	43001061|43001062			1Ω150|2Ω180|3Ω0.08|4Ω0.08	43200	2	300		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_106_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_106_9.png
43001061	舞狮喵服	clothes	3	2020年春节专属（30天）	-1	resources/item_clothes/clo_106_1.png	resources/makeup_clothes/clo_106_1.png	1					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_106_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_106_1.png
43001062	舞狮喵帽	hat	3	2020年春节专属（30天）	-1	resources/item_clothes/clo_106_2.png	resources/makeup_clothes/clo_106_2.png	2					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_106_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_106_2.png
40701060	舞狮喵套装	suit	3	2020年春节专属（7天）	22400	resources/item_clothes/clo_106_9.png	resources/makeup_clothes/clo_106_9.png	0	40701061|40701062			1Ω150|2Ω180|3Ω0.08|4Ω0.08	10080	2	70		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_106_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_106_9.png
40701061	舞狮喵服	clothes	3	2020年春节专属（7天）	-1	resources/item_clothes/clo_106_1.png	resources/makeup_clothes/clo_106_1.png	1					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_106_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_106_1.png
40701062	舞狮喵帽	hat	3	2020年春节专属（7天）	-1	resources/item_clothes/clo_106_2.png	resources/makeup_clothes/clo_106_2.png	2					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_106_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_106_2.png
40301060	舞狮喵套装	suit	3	2020年春节专属（3天）	9600	resources/item_clothes/clo_106_9.png	resources/makeup_clothes/clo_106_9.png	0	40301061|40301062			1Ω150|2Ω180|3Ω0.08|4Ω0.08	4320	2	30		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_106_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_106_9.png
40301061	舞狮喵服	clothes	3	2020年春节专属（3天）	-1	resources/item_clothes/clo_106_1.png	resources/makeup_clothes/clo_106_1.png	1					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_106_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_106_1.png
40301062	舞狮喵帽	hat	3	2020年春节专属（3天）	-1	resources/item_clothes/clo_106_2.png	resources/makeup_clothes/clo_106_2.png	2					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_106_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_106_2.png
40701070	公子喵套装	suit	3	2020年春节专属（7天）	22400	resources/item_clothes/clo_107_9.png	resources/makeup_clothes/clo_107_9.png	0	40701071|40701072			1Ω150|2Ω180|3Ω0.08|4Ω0.08	10080	2	70		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_107_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_107_9.png
40701071	公子喵服	clothes	3	2020年春节专属（7天）	-1	resources/item_clothes/clo_107_1.png	resources/makeup_clothes/clo_107_1.png	1					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_107_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_107_1.png
40701072	公子喵帽	hat	3	2020年春节专属（7天）	-1	resources/item_clothes/clo_107_2.png	resources/makeup_clothes/clo_107_2.png	2					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_107_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_107_2.png
40701080	金鼠贺岁	suit	3	2020年春节专属（7天）	22400	resources/item_clothes/clo_108_9.png	resources/makeup_clothes/clo_108_9.png	0	40701081|40701082			1Ω150|2Ω180|3Ω0.08|4Ω0.08	10080	2	70		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_108_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_108_9.png
40701081	金鼠贺岁服	clothes	3	2020年春节专属（7天）	-1	resources/item_clothes/clo_108_1.png	resources/makeup_clothes/clo_108_1.png	1					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_108_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_108_1.png
40701082	金鼠贺岁帽	hat	3	2020年春节专属（7天）	-1	resources/item_clothes/clo_108_2.png	resources/makeup_clothes/clo_108_2.png	2					-1	2			https://qiniustatic.wodidashi.com/pet/itemclothes/clo_108_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_108_2.png
40101092	酷鼠帽	hat	1	2020年春节专属（1天）	1600	resources/item_clothes/clo_109_2.png	resources/makeup_clothes/clo_109_2.png	2				1Ω150|2Ω180|3Ω0.08|4Ω0.08	1440	2	5		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_109_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_109_2.png
40701101	睡衣喵服	clothes	2	新手引导专属（7天）	11200	resources/item_clothes/clo_110_1.png	resources/makeup_clothes/clo_110_1.png	1				1Ω150	10080	3	11200		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_110_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_110_1.png
40701102	睡衣喵帽	hat	2	新手引导专属（7天）	11200	resources/item_clothes/clo_110_2.png	resources/makeup_clothes/clo_110_2.png	2				2Ω285	10080	3	11200		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_110_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_110_2.png
43001110	知识喵套装	suit	3	开学季专属装扮（30天）	96000	resources/item_clothes/clo_111_9.png	resources/makeup_clothes/clo_111_9.png	0	43001111|43001112			1Ω150|2Ω180|3Ω0.08|4Ω0.08	43200	2	300		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_111_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_111_9.png
43001111	知识喵服	clothes	3	开学季专属装扮（30天）	-1	resources/item_clothes/clo_111_1.png	resources/makeup_clothes/clo_111_1.png	1									https://qiniustatic.wodidashi.com/pet/itemclothes/clo_111_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_111_1.png
43001112	知识喵帽	hat	3	开学季专属装扮（30天）	-1	resources/item_clothes/clo_111_2.png	resources/makeup_clothes/clo_111_2.png	2									https://qiniustatic.wodidashi.com/pet/itemclothes/clo_111_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_111_2.png
43001120	学问喵套装	suit	3	开学季专属装扮（30天）	96000	resources/item_clothes/clo_112_9.png	resources/makeup_clothes/clo_112_9.png	0	43001121|43001122			1Ω150|2Ω180|3Ω0.08|4Ω0.08	43200	2	300		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_112_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_112_9.png
43001121	学问喵服	clothes	3	开学季专属装扮（30天）	-1	resources/item_clothes/clo_112_1.png	resources/makeup_clothes/clo_112_1.png	1									https://qiniustatic.wodidashi.com/pet/itemclothes/clo_112_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_112_1.png
43001122	学问喵帽	hat	3	开学季专属装扮（30天）	-1	resources/item_clothes/clo_112_2.png	resources/makeup_clothes/clo_112_2.png	2									https://qiniustatic.wodidashi.com/pet/itemclothes/clo_112_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_112_2.png
43001130	学霸喵套装	suit	3	开学季专属装扮（30天）	96000	resources/item_clothes/clo_113_9.png	resources/makeup_clothes/clo_113_9.png	0	43001131|43001132			1Ω150|2Ω180|3Ω0.08|4Ω0.08	43200	2	300		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_113_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_113_9.png
43001131	学霸喵服	clothes	3	开学季专属装扮（30天）	-1	resources/item_clothes/clo_113_1.png	resources/makeup_clothes/clo_113_1.png	1									https://qiniustatic.wodidashi.com/pet/itemclothes/clo_113_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_113_1.png
43001132	学霸喵帽	glasses	3	开学季专属装扮（30天）	-1	resources/item_clothes/clo_113_3.png	resources/makeup_clothes/clo_113_3.png	3									https://qiniustatic.wodidashi.com/pet/itemclothes/clo_113_3.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_113_3.png
43001140	教授喵套装	suit	3	开学季专属装扮（30天）	96000	resources/item_clothes/clo_114_9.png	resources/makeup_clothes/clo_114_9.png	0	43001141|43001142			1Ω150|2Ω180|3Ω0.08|4Ω0.08	43200	2	300		https://qiniustatic.wodidashi.com/pet/itemclothes/clo_114_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_114_9.png
43001141	教授喵服	clothes	3	开学季专属装扮（30天）	-1	resources/item_clothes/clo_114_1.png	resources/makeup_clothes/clo_114_1.png	1									https://qiniustatic.wodidashi.com/pet/itemclothes/clo_114_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_114_1.png
43001142	教授喵帽	glasses	3	开学季专属装扮（30天）	-1	resources/item_clothes/clo_114_3.png	resources/makeup_clothes/clo_114_3.png	3									https://qiniustatic.wodidashi.com/pet/itemclothes/clo_114_3.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_114_3.png
40001150	迷踪套装	suit	3	S4-绿野迷踪套装（永久）	129600	resources/item_clothes/clo_115_9.png	resources/makeup_clothes/clo_115_9.png	0	40001151|40001152			1Ω150|2Ω180|3Ω0.08|4Ω0.08					https://qiniustatic.wodidashi.com/pet/itemclothes/clo_115_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_115_9.png
40001151	迷踪服	clothes	3	S4-绿野迷踪套装（永久）	-1	resources/item_clothes/clo_115_1.png	resources/makeup_clothes/clo_115_1.png	1									https://qiniustatic.wodidashi.com/pet/itemclothes/clo_115_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_115_1.png
40001152	迷踪帽	hat	3	S4-绿野迷踪套装（永久）	-1	resources/item_clothes/clo_115_2.png	resources/makeup_clothes/clo_115_2.png	2									https://qiniustatic.wodidashi.com/pet/itemclothes/clo_115_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_115_2.png
40001160	绿野套装	suit	3	S4-绿野迷踪套装（永久）	129600	resources/item_clothes/clo_116_9.png	resources/makeup_clothes/clo_116_9.png	0	40001161|40001162			1Ω150|2Ω180|3Ω0.08|4Ω0.08					https://qiniustatic.wodidashi.com/pet/itemclothes/clo_116_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_116_9.png
40001161	绿野服	clothes	3	S4-绿野迷踪套装（永久）	-1	resources/item_clothes/clo_116_1.png	resources/makeup_clothes/clo_116_1.png	1									https://qiniustatic.wodidashi.com/pet/itemclothes/clo_116_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_116_1.png
40001162	绿野帽	hat	3	S4-绿野迷踪套装（永久）	-1	resources/item_clothes/clo_116_2.png	resources/makeup_clothes/clo_116_2.png	2									https://qiniustatic.wodidashi.com/pet/itemclothes/clo_116_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_116_2.png
40001170	粉蛙套装	suit	3	S4-绿野迷踪套装（永久）	129600	resources/item_clothes/clo_117_9.png	resources/makeup_clothes/clo_117_9.png	0	40001171|40001172			1Ω150|2Ω180|3Ω0.08|4Ω0.08					https://qiniustatic.wodidashi.com/pet/itemclothes/clo_117_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_117_9.png
40001171	粉蛙服	clothes	3	S4-绿野迷踪套装（永久）	-1	resources/item_clothes/clo_117_1.png	resources/makeup_clothes/clo_117_1.png	1									https://qiniustatic.wodidashi.com/pet/itemclothes/clo_117_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_117_1.png
40001172	粉蛙帽	hat	3	S4-绿野迷踪套装（永久）	-1	resources/item_clothes/clo_117_2.png	resources/makeup_clothes/clo_117_2.png	2									https://qiniustatic.wodidashi.com/pet/itemclothes/clo_117_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_117_2.png
40001180	绿蛙套装	suit	3	S4-绿野迷踪套装（永久）	129600	resources/item_clothes/clo_118_9.png	resources/makeup_clothes/clo_118_9.png	0	40001181|40001182			1Ω150|2Ω180|3Ω0.08|4Ω0.08					https://qiniustatic.wodidashi.com/pet/itemclothes/clo_118_9.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_118_9.png
40001181	绿蛙服	clothes	3	S4-绿野迷踪套装（永久）	-1	resources/item_clothes/clo_118_1.png	resources/makeup_clothes/clo_118_1.png	1									https://qiniustatic.wodidashi.com/pet/itemclothes/clo_118_1.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_118_1.png
40001182	绿蛙帽	hat	3	S4-绿野迷踪套装（永久）	-1	resources/item_clothes/clo_118_2.png	resources/makeup_clothes/clo_118_2.png	2									https://qiniustatic.wodidashi.com/pet/itemclothes/clo_118_2.png	https://qiniustatic.wodidashi.com/pet/makeup_clothes/clo_118_2.png
